Language,Name,Profession,Gender,Age,Elimination Date,Elimination Week Number,Contestant Number,Wild Card,Host Name,Broadcasted By,OTT Platform,Average TRP,Most Viewed States,House Location,OTT Season,Number of Evictions Faced,Number of Times Elected as Captain,Number of Re-entries,Walked,Ejected,In Secret-Room,Won Eviction Free Pass,Won Ticket to Finale,Secret Task,Social Media Popularity,Finalist,Winner
Telugu,Nutan Naidu,Commoner - Social Activist,Male,Middle,,11.0,16.0,No,Nani,Star Maa,,15.0,"Telangana, Andhra Pradesh",Hyderabad,No,4,0.0,2.0,1.0,0.0,,,,,,0.0,0
Telugu,Roll Rida,Singer,Male,Young,,15.0,7.0,No,Nani,Star Maa,,15.0,"Telangana, Andhra Pradesh",Hyderabad,No,4,2.0,0.0,0.0,0.0,,,,,5.0,0.0,0
Telugu,Samrat Reddy,Actor,Male,Middle,30-Sep-18,16.0,13.0,No,Nani,Star Maa,,15.0,"Telangana, Andhra Pradesh",Hyderabad,No,3,1.0,0.0,0.0,0.0,,,,,5.0,1.0,0
Telugu,Sanjana Anne,Commoner - Pageant Winner,Female,Young,,1.0,15.0,No,Nani,Star Maa,,15.0,"Telangana, Andhra Pradesh",Hyderabad,No,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Syamala Pavala,TV Anchor,Female,Middle,,13.0,8.0,No,Nani,Star Maa,,15.0,"Telangana, Andhra Pradesh",Hyderabad,No,5,0.0,1.0,0.0,0.0,,,,,,0.0,0
Telugu,Tanish Alladi,Actor,Male,Young,30-Sep-18,16.0,4.0,No,Nani,Star Maa,,15.0,"Telangana, Andhra Pradesh",Hyderabad,No,5,2.0,0.0,0.0,0.0,,,,,7.0,1.0,0
Telugu,Tejaswi Madivada,Actress,Female,Young,,6.0,12.0,No,Nani,Star Maa,,15.0,"Telangana, Andhra Pradesh",Hyderabad,No,3,0.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Nandini Rai,Actress,Female,Young,,8.0,17.0,Yes,Nani,Star Maa,,15.0,"Telangana, Andhra Pradesh",Hyderabad,No,4,0.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Pooja Ramachandran,Actress,Female,Middle,,11.0,18.0,Yes,Nani,Star Maa,,15.0,"Telangana, Andhra Pradesh",Hyderabad,No,2,1.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Ali Reza,Actor,Male,Middle,3-Nov-19,15.0,11.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,18.1,"Telangana, Andhra Pradesh",Hyderabad,No,4,1.0,1.0,0.0,0.0,,,,,6.0,1.0,0
Telugu,Ashu Reddy,Social Media Star,Female,Young,25-Aug-19,5.0,3.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,18.1,"Telangana, Andhra Pradesh",Hyderabad,No,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Baba Bhaskar,Choreographer,Male,Middle,3-Nov-19,15.0,8.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,18.1,"Telangana, Andhra Pradesh",Hyderabad,No,7,1.0,0.0,0.0,0.0,,,,,7.0,1.0,0
Telugu,Hema,Actress,Female,Middle,28-Jul-19,1.0,10.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,18.1,"Telangana, Andhra Pradesh",Hyderabad,No,1,1.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Himaja,Actress,Female,Young,22-Sep-19,9.0,5.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,18.1,"Telangana, Andhra Pradesh",Hyderabad,No,6,0.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Jaffar Babu,TV Anchor,Male,Middle,4-Aug-19,2.0,4.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,18.1,"Telangana, Andhra Pradesh",Hyderabad,No,2,0.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Mahesh Vitta,Comedian,Male,Young,13-Oct-19,12.0,12.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,18.1,"Telangana, Andhra Pradesh",Hyderabad,No,8,1.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Punarnavi Bhupalam,Actress,Female,Young,6-Oct-19,11.0,9.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,18.1,"Telangana, Andhra Pradesh",Hyderabad,No,7,0.0,0.0,0.0,0.0,,,,,7.0,0.0,0
Telugu,Rahul Sipligunj,Singer,Male,Young,,,6.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,18.1,"Telangana, Andhra Pradesh",Hyderabad,No,12,0.0,0.0,0.0,0.0,1.0,,,,9.0,1.0,1
Telugu,Ravi Krishna,Soap Actor,Male,Middle,29-Sep-19,10.0,2.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,18.1,"Telangana, Andhra Pradesh",Hyderabad,No,4,0.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Rohini Reddy,Soap Actress,Female,Young,18-Aug-19,4.0,7.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,18.1,"Telangana, Andhra Pradesh",Hyderabad,No,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Siva Jyothi,News Presenter,Female,Young,27-Oct-19,14.0,1.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,18.1,"Telangana, Andhra Pradesh",Hyderabad,No,4,1.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Sreemukhi,TV Anchor,Female,Young,3-Nov-19,15.0,13.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,18.1,"Telangana, Andhra Pradesh",Hyderabad,No,7,1.0,0.0,0.0,0.0,,,,,9.0,1.0,0
Telugu,Varun Sandesh,Actor,Male,Middle,3-Nov-19,15.0,14.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,18.1,"Telangana, Andhra Pradesh",Hyderabad,No,9,2.0,0.0,0.0,0.0,,,,,6.0,1.0,0
Telugu,Vithika Sheru,Actress,Female,Young,20-Oct-19,13.0,15.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,18.1,"Telangana, Andhra Pradesh",Hyderabad,No,4,1.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Tamanna Simhadri,Activist,Transgender,Middle,11-Aug-19,3.0,16.0,Yes,Nagarjuna,Star Maa,Disney+ Hotstar,18.1,"Telangana, Andhra Pradesh",Hyderabad,No,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Shilpa Chakravarthy,TV Anchor,Female,Middle,15-Sep-19,8.0,17.0,Yes,Nagarjuna,Star Maa,Disney+ Hotstar,18.1,"Telangana, Andhra Pradesh",Hyderabad,No,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Abijeet Duddala,Actor,Male,Middle,,,4.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,20.1,"Telangana, Andhra Pradesh",Hyderabad,No,12,0.0,0.0,0.0,0.0,,,,,9.0,1.0,1
Telugu,Akhil Sarthak,Soap Actor,Male,Young,20-Dec-20,15.0,15.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,20.1,"Telangana, Andhra Pradesh",Hyderabad,No,7,1.0,0.0,0.0,0.0,1.0,,1.0,,9.0,1.0,0
Telugu,Alekya Harika,Social Media Star,Female,Young,20-Dec-20,15.0,8.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,20.1,"Telangana, Andhra Pradesh",Hyderabad,No,10,1.0,0.0,0.0,0.0,,,,,7.0,1.0,0
Telugu,Amma Rajasekhar,Choreographer,Male,Middle,8-Nov-20,9.0,11.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,20.1,"Telangana, Andhra Pradesh",Hyderabad,No,4,1.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Ariyana Glory,TV Anchor,Female,Young,20-Dec-20,15.0,10.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,20.1,"Telangana, Andhra Pradesh",Hyderabad,No,10,1.0,0.0,0.0,0.0,1.0,,,,7.0,1.0,0
Telugu,Devi Nagavalli,News Presenter,Female,Young,27-Sep-20,3.0,7.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,20.1,"Telangana, Andhra Pradesh",Hyderabad,No,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Divi Vadthaya,Model,Female,Young,25-Oct-20,7.0,14.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,20.1,"Telangana, Andhra Pradesh",Hyderabad,No,3,0.0,0.0,0.0,0.0,,,,,5.0,0.0,0
Telugu,Gangavva,Social Media Star,Female,Old,10-Oct-20,5.0,16.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,20.1,"Telangana, Andhra Pradesh",Hyderabad,No,2,1.0,0.0,1.0,0.0,,,,,7.0,0.0,0
Telugu,Karate Kalyani,Actress,Female,Middle,20-Sep-20,2.0,12.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,20.1,"Telangana, Andhra Pradesh",Hyderabad,No,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Lasya,TV Anchor,Female,Middle,22-Nov-20,11.0,3.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,20.1,"Telangana, Andhra Pradesh",Hyderabad,No,6,1.0,0.0,0.0,0.0,,,,,5.0,0.0,0
Telugu,Mehaboob Shaikh,Social Media Star,Male,Young,15-Nov-20,10.0,6.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,20.1,"Telangana, Andhra Pradesh",Hyderabad,No,5,1.0,0.0,0.0,0.0,,,,,5.0,0.0,0
Telugu,Monal Gajjar,Actress,Female,Young,13-Dec-20,14.0,1.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,20.1,"Telangana, Andhra Pradesh",Hyderabad,No,12,0.0,0.0,0.0,0.0,,,,,7.0,0.0,0
Telugu,Noel Sean,Singer,Male,Middle,30-Oct-20,8.0,13.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,20.1,"Telangana, Andhra Pradesh",Hyderabad,No,4,2.0,0.0,1.0,0.0,,,,,8.0,0.0,0
Telugu,Sujatha,News Presenter,Female,Young,11-Oct-20,5.0,5.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,20.1,"Telangana, Andhra Pradesh",Hyderabad,No,2,0.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Surya Kiran,Film Director,Male,Middle,13-Sep-20,1.0,2.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,20.1,"Telangana, Andhra Pradesh",Hyderabad,No,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Syed Sohel Ryan,Soap Actor,Male,Young,20-Dec-20,15.0,9.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,20.1,"Telangana, Andhra Pradesh",Hyderabad,No,7,1.0,0.0,1.0,0.0,1.0,,,,7.0,1.0,0
Telugu,Kumar Sai,Comedian,Male,Middle,18-Oct-20,6.0,17.0,Yes,Nagarjuna,Star Maa,Disney+ Hotstar,20.1,"Telangana, Andhra Pradesh",Hyderabad,No,4,1.0,0.0,0.0,0.0,,,,,6.0,0.0,0
Telugu,Avinash,Comedian,Male,Middle,6-Dec-20,13.0,18.0,Yes,Nagarjuna,Star Maa,Disney+ Hotstar,20.1,"Telangana, Andhra Pradesh",Hyderabad,No,4,1.0,0.0,0.0,0.0,,1.0,,,8.0,0.0,0
Telugu,Swathi Deekshith,Actress,Female,Young,4-Oct-20,4.0,19.0,Yes,Nagarjuna,Star Maa,Disney+ Hotstar,20.1,"Telangana, Andhra Pradesh",Hyderabad,No,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Anee,Choreographer,Female,Young,21-Nov-21,11.0,5.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,18.2,"Telangana, Andhra Pradesh",Hyderabad,No,4,1.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Hamida Khatoon,Actress,Female,Young,10-Oct-21,5.0,11.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,18.2,"Telangana, Andhra Pradesh",Hyderabad,No,2,0.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Jaswanth Padala,Model,Male,Young,14-Nov-21,10.0,8.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,18.2,"Telangana, Andhra Pradesh",Hyderabad,No,5,1.0,0.0,1.0,0.0,,,,,,0.0,0
Telugu,Kajal,Radio Jockey,Female,Middle,12-Dec-21,14.0,17.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,18.2,"Telangana, Andhra Pradesh",Hyderabad,No,10,0.0,0.0,0.0,0.0,,,,,7.0,0.0,0
Telugu,Lahari Shari,Actress,Female,Young,26-Sep-21,3.0,3.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,18.2,"Telangana, Andhra Pradesh",Hyderabad,No,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Lobo,Video Jockey,Male,Middle,31-Oct-21,8.0,6.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,18.2,"Telangana, Andhra Pradesh",Hyderabad,No,6,0.0,0.0,0.0,0.0,1.0,,,,,0.0,0
Telugu,Maanas,Soap Actor,Male,Middle,19-Dec-21,15.0,16.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,18.2,"Telangana, Andhra Pradesh",Hyderabad,No,9,1.0,0.0,0.0,0.0,,,,,8.0,1.0,0
Telugu,Nataraj,Choreographer,Male,Middle,3-Oct-21,4.0,12.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,18.2,"Telangana, Andhra Pradesh",Hyderabad,No,2,0.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Priya,Actress,Female,Middle,24-Oct-21,7.0,7.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,18.2,"Telangana, Andhra Pradesh",Hyderabad,No,5,1.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Priyanka Singh,Comedian,Transgender,Young,7-Dec-21,13.0,9.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,18.2,"Telangana, Andhra Pradesh",Hyderabad,No,7,0.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Ravi,TV Anchor,Male,Middle,28-Nov-21,12.0,19.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,18.2,"Telangana, Andhra Pradesh",Hyderabad,No,9,1.0,0.0,0.0,0.0,,,,,7.0,0.0,0
Telugu,Sarayu,Social Media Star,Female,Young,12-Sep-21,1.0,13.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,18.2,"Telangana, Andhra Pradesh",Hyderabad,No,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Shanmukh Jaswanth,Social Media Star,Male,Young,19-Dec-21,15.0,10.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,18.2,"Telangana, Andhra Pradesh",Hyderabad,No,7,2.0,0.0,0.0,0.0,,,,,10.0,1.0,0
Telugu,Siri Hanumanth,Social Media Star,Female,Young,19-Dec-21,15.0,1.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,18.2,"Telangana, Andhra Pradesh",Hyderabad,No,11,1.0,0.0,0.0,0.0,,,,,8.0,1.0,0
Telugu,Sreerama Chandra,Singer,Male,Middle,19-Dec-21,15.0,4.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,18.2,"Telangana, Andhra Pradesh",Hyderabad,No,9,1.0,0.0,0.0,0.0,,,,,9.0,1.0,0
Telugu,Sunny,Video Jockey,Male,Middle,,,2.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,18.2,"Telangana, Andhra Pradesh",Hyderabad,No,9,1.0,0.0,0.0,0.0,,,1.0,,10.0,1.0,1
Telugu,Swetaa Varma,Actress,Female,Middle,17-Oct-21,6.0,18.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,18.2,"Telangana, Andhra Pradesh",Hyderabad,No,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Umadevi,Actress,Female,Middle,19-Sep-21,2.0,15.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,18.2,"Telangana, Andhra Pradesh",Hyderabad,No,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Vishwa,Actor,Male,Middle,7-Nov-21,9.0,14.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,18.2,"Telangana, Andhra Pradesh",Hyderabad,No,3,2.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Ajay Kumar,Actor,Male,Middle,,8.0,10.0,No,Nagarjuna,,Disney+ Hotstar,,"Telangana, Andhra Pradesh",Hyderabad,Yes,4,0.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Akhil Sarthak,Soap Actor,Male,Young,,12.0,9.0,No,Nagarjuna,,Disney+ Hotstar,,"Telangana, Andhra Pradesh",Hyderabad,Yes,7,2.0,0.0,0.0,0.0,,,,,10.0,1.0,0
Telugu,Anil Rathod,Model,Male,Young,,12.0,14.0,No,Nagarjuna,,Disney+ Hotstar,,"Telangana, Andhra Pradesh",Hyderabad,Yes,9,2.0,0.0,0.0,0.0,,,,,6.0,1.0,0
Telugu,Ariyana Glory,TV Anchor,Female,Young,,12.0,4.0,No,Nagarjuna,,Disney+ Hotstar,,"Telangana, Andhra Pradesh",Hyderabad,Yes,10,0.0,0.0,1.0,0.0,,,,,7.0,1.0,0
Telugu,Ashu Reddy,Social Media Star,Female,Young,,10.0,1.0,No,Nagarjuna,,Disney+ Hotstar,,"Telangana, Andhra Pradesh",Hyderabad,Yes,5,1.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Bindu Madhavi,Actress,Female,Middle,,,17.0,No,Nagarjuna,,Disney+ Hotstar,,"Telangana, Andhra Pradesh",Hyderabad,Yes,9,0.0,0.0,0.0,0.0,,,,,10.0,1.0,1
Telugu,Chaitu,Radio Jockey,Male,Middle,,3.0,12.0,No,Nagarjuna,,Disney+ Hotstar,,"Telangana, Andhra Pradesh",Hyderabad,Yes,2,1.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Hamida Khatoon,Actress,Female,Young,,9.0,7.0,No,Nagarjuna,,Disney+ Hotstar,,"Telangana, Andhra Pradesh",Hyderabad,Yes,6,0.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Mahesh Vitta,Comedian,Male,Young,,7.0,2.0,No,Nagarjuna,,Disney+ Hotstar,,"Telangana, Andhra Pradesh",Hyderabad,Yes,5,0.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Mitraaw Sharma,Actress,Female,Young,,12.0,16.0,No,Nagarjuna,,Disney+ Hotstar,,"Telangana, Andhra Pradesh",Hyderabad,Yes,11,0.0,0.0,0.0,0.0,,,,,6.0,1.0,0
Telugu,Mumaith Khan,Actress,Female,Middle,,6.0,3.0,No,Nagarjuna,,Disney+ Hotstar,,"Telangana, Andhra Pradesh",Hyderabad,Yes,2,0.0,1.0,0.0,0.0,,,,,,0.0,0
Telugu,Nataraj,Choreographer,Male,Middle,,11.0,5.0,No,Nagarjuna,,Disney+ Hotstar,,"Telangana, Andhra Pradesh",Hyderabad,Yes,7,1.0,0.0,0.0,0.0,,,,Success,,0.0,0
Telugu,Sarayu,Social Media Star,Female,Young,,4.0,8.0,No,Nagarjuna,,Disney+ Hotstar,,"Telangana, Andhra Pradesh",Hyderabad,Yes,3,0.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Shiva,Social Media Star,Male,Young,,12.0,15.0,No,Nagarjuna,,Disney+ Hotstar,,"Telangana, Andhra Pradesh",Hyderabad,Yes,10,1.0,0.0,0.0,0.0,,,,,8.0,1.0,0
Telugu,Sravanthi,TV Anchor,Female,Young,,6.0,11.0,No,Nagarjuna,,Disney+ Hotstar,,"Telangana, Andhra Pradesh",Hyderabad,Yes,3,0.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Shree Rapaka,Actress,Female,Middle,,2.0,13.0,No,Nagarjuna,,Disney+ Hotstar,,"Telangana, Andhra Pradesh",Hyderabad,Yes,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Tejaswi Madivada,Actress,Female,Young,,5.0,6.0,No,Nagarjuna,,Disney+ Hotstar,,"Telangana, Andhra Pradesh",Hyderabad,Yes,2,1.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Baba Bhaskar,Choreographer,Male,Middle,,12.0,18.0,Yes,Nagarjuna,,Disney+ Hotstar,,"Telangana, Andhra Pradesh",Hyderabad,Yes,3,1.0,0.0,0.0,0.0,1.0,,,,6.0,1.0,0
Telugu,Abhinaya Shree,Actress,Female,Middle,18-Sep-22,2.0,9.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,8.4,"Telangana, Andhra Pradesh",Hyderabad,No,2,0.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Adi Reddy,Social Media Star,Male,Middle,18-Dec-22,15.0,18.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,8.4,"Telangana, Andhra Pradesh",Hyderabad,No,12,1.0,0.0,0.0,0.0,,,,,6.0,1.0,0
Telugu,Arjun Kalyan,Actor,Male,Young,23-Oct-22,7.0,7.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,8.4,"Telangana, Andhra Pradesh",Hyderabad,No,4,0.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Arohi Rao,News Presenter,Female,Young,2-Oct-22,4.0,20.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,8.4,"Telangana, Andhra Pradesh",Hyderabad,No,3,0.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Bala Aditya,Actor,Male,Middle,12-Nov-22,10.0,12.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,8.4,"Telangana, Andhra Pradesh",Hyderabad,No,7,1.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Chalaki Chanti,Comedian,Male,Middle,9-Oct-22,5.0,5.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,8.4,"Telangana, Andhra Pradesh",Hyderabad,No,3,0.0,0.0,0.0,0.0,,,,Fail,,0.0,0
Telugu,Faima,Comedian,Female,Young,4-Dec-22,13.0,17.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,8.4,"Telangana, Andhra Pradesh",Hyderabad,No,9,1.0,0.0,0.0,0.0,,1.0,,,,0.0,0
Telugu,Geetu Royal,Social Media Star,Female,Young,6-Nov-22,9.0,8.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,8.4,"Telangana, Andhra Pradesh",Hyderabad,No,6,0.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Inaya Sulthana,Actress,Female,Young,11-Dec-22,14.0,15.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,8.4,"Telangana, Andhra Pradesh",Hyderabad,No,11,1.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Keerthi Bhat,Soap Actress,Female,Young,18-Dec-22,15.0,1.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,8.4,"Telangana, Andhra Pradesh",Hyderabad,No,11,1.0,0.0,0.0,0.0,,,,,6.0,1.0,0
Telugu,Marina Abraham,Soap Actress,Female,Middle,19-Nov-22,11.0,10.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,8.4,"Telangana, Andhra Pradesh",Hyderabad,No,8,0.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Neha Chowdary,TV Anchor,Female,Young,25-Sep-22,3.0,4.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,8.4,"Telangana, Andhra Pradesh",Hyderabad,No,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Raj Sekhar,Model,Male,Middle,27-Nov-22,12.0,19.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,8.4,"Telangana, Andhra Pradesh",Hyderabad,No,6,1.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Revanth,Singer,Male,Middle,,,21.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,8.4,"Telangana, Andhra Pradesh",Hyderabad,No,12,2.0,0.0,0.0,0.0,,,,,9.0,1.0,1
Telugu,RJ Surya,Radio Jockey,Male,Middle,29-Oct-22,8.0,16.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,8.4,"Telangana, Andhra Pradesh",Hyderabad,No,2,1.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Rohit Sahni,Soap Actor,Male,Middle,18-Dec-22,15.0,11.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,8.4,"Telangana, Andhra Pradesh",Hyderabad,No,9,0.0,0.0,0.0,0.0,,,,,7.0,1.0,0
Telugu,Shani Salmon,Actor,Male,Middle,17-Sep-22,2.0,14.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,8.4,"Telangana, Andhra Pradesh",Hyderabad,No,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Sri Satya,Soap Actress,Female,Young,16-Dec-22,15.0,6.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,8.4,"Telangana, Andhra Pradesh",Hyderabad,No,11,1.0,0.0,0.0,0.0,,,,,7.0,1.0,0
Telugu,Shrihan Shaik,Social Media Star,Male,Middle,18-Dec-22,15.0,3.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,8.4,"Telangana, Andhra Pradesh",Hyderabad,No,9,1.0,0.0,0.0,0.0,,,1.0,,9.0,1.0,0
Telugu,Sudeepa Pinky,Actress,Female,Middle,16-Oct-22,6.0,2.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,8.4,"Telangana, Andhra Pradesh",Hyderabad,No,3,0.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Vasanthi Krishnan,Actress,Female,Young,12-Nov-22,10.0,13.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,8.4,"Telangana, Andhra Pradesh",Hyderabad,No,6,0.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Amardeep Chowdary,Soap Actor,Male,Middle,17-Dec-23,15.0,14.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,19.9,"Telangana, Andhra Pradesh",Hyderabad,No,11,1.0,,,,,,,,9.0,1.0,0
Telugu,Damini Bhatla,Singer,Female,Young,24-Sep-23,3.0,3.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,19.9,"Telangana, Andhra Pradesh",Hyderabad,No,2,,,,,,,,,,0.0,0
Telugu,Gautham Krishna,Actor,Male,Young,3-Dec-23,13.0,11.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,19.9,"Telangana, Andhra Pradesh",Hyderabad,No,11,1.0,,,,1.0,,,,,0.0,0
Telugu,Kiran Rathod,Actress,Female,Old,10-Sep-23,1.0,12.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,19.9,"Telangana, Andhra Pradesh",Hyderabad,No,1,,,,,,,,,,0.0,0
Telugu,Pallavi Prashanth,Social Media Star,Male,Young,,,13.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,19.9,"Telangana, Andhra Pradesh",Hyderabad,No,7,1.0,,,,,2.0,,,9.0,1.0,1
Telugu,Prince Yawar,Model,Male,Young,17-Dec-23,15.0,4.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,19.9,"Telangana, Andhra Pradesh",Hyderabad,No,13,1.0,,,,,,,,7.0,1.0,0
Telugu,Priyanka Jain,Soap Actress,Female,Young,17-Dec-23,15.0,1.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,19.9,"Telangana, Andhra Pradesh",Hyderabad,No,9,1.0,,,,,,,Fail,7.0,1.0,0
Telugu,Rathika Rose,Actress,Female,Young,26-Nov-23,12.0,10.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,19.9,"Telangana, Andhra Pradesh",Hyderabad,No,8,,1.0,,,,,,,,0.0,0
